reviewId,userId,trainingId,organisationScore,discipline,hardWorking,communication
2070,139,80,80,False,False,True
2071,217,89,4,False,False,True
2072,230,62,28,False,True,False
2073,22,43,49,True,False,False
2074,43,42,36,True,True,True
2075,274,61,97,False,True,True
2076,70,87,43,False,True,False
2077,64,86,64,False,False,True
2078,289,9,75,False,False,False
2079,191,23,96,True,True,True
2080,229,43,59,False,False,False
2081,29,54,96,True,False,True
2082,267,73,55,True,False,True
2083,119,91,44,True,False,False
2084,97,33,85,False,True,False
2085,94,46,19,False,True,True
2086,10,81,81,True,True,True
2087,98,19,76,False,False,False
2088,295,8,51,True,True,True
2089,9,29,28,False,False,False
2090,106,85,16,False,False,True
2091,146,50,83,False,True,True
2092,260,20,18,True,False,True
2093,203,98,59,False,True,False
2094,205,41,72,False,True,False
2095,38,19,34,False,False,False
2096,126,94,75,True,False,True
2097,183,56,51,True,True,True
2098,120,87,30,False,True,True
2099,209,28,47,True,False,False
2100,286,97,18,False,True,False
2101,99,64,52,False,False,False
2102,293,67,85,False,False,True
2103,211,66,14,True,True,False
2104,33,53,12,False,True,False
2105,264,16,41,False,False,True
2106,144,20,36,True,False,False
2107,231,5,71,True,False,False
2108,64,77,54,False,False,True
2109,37,11,62,True,False,False
2110,218,5,100,True,False,False
2111,285,26,67,True,True,True
2112,101,92,91,False,True,True
2113,207,55,37,True,True,False
2114,41,79,68,True,False,False
2115,33,71,6,False,False,True
2116,171,27,91,False,True,False
2117,160,52,45,True,True,False
2118,25,18,34,False,True,False
2119,209,94,40,True,True,False
2120,198,47,99,False,True,True
2121,70,67,37,False,False,False
2122,234,47,34,False,False,True
2123,125,96,50,True,False,False
2124,269,13,27,True,False,True
2125,187,45,13,True,True,False
2126,97,25,99,False,False,False
2127,211,8,63,True,False,False
2128,207,18,65,False,True,True
2129,176,95,50,True,False,False
2130,184,78,4,True,True,True
2131,13,5,45,False,True,False
2132,47,90,33,False,True,False
2133,154,66,58,False,True,True
2134,213,28,40,False,True,True
2135,133,38,29,True,True,True
2136,252,44,49,False,True,False
2137,79,27,24,True,False,False
2138,59,51,51,False,False,False
2139,11,49,26,True,True,True
2140,33,38,86,True,True,False
2141,176,86,37,False,False,True
2142,243,73,67,True,True,True
2143,193,23,40,False,True,True
2144,242,100,37,True,True,True
2145,264,27,16,False,True,False
2146,243,38,32,False,True,False
2147,135,43,59,True,False,False
2148,204,68,47,True,False,True
2149,135,83,97,False,True,True
2150,275,16,73,False,True,False
2151,286,3,35,True,False,False
2152,272,39,94,False,False,False
2153,179,11,70,True,False,True
2154,298,88,53,True,False,False
2155,28,90,39,True,True,True
2156,86,94,91,False,False,False
2157,40,79,75,True,True,False
2158,274,99,21,False,False,True
2159,51,53,15,True,True,False
2160,181,21,67,True,False,True
2161,17,92,20,False,True,True
2162,197,75,37,True,True,True
2163,35,33,92,True,False,False
2164,41,86,93,False,True,False
2165,240,88,10,False,True,False
2166,176,95,98,True,False,False
2167,29,55,69,False,True,False
2168,211,66,91,True,False,False
2169,283,37,70,True,True,False
2170,150,29,5,False,True,True
2171,45,18,60,False,True,True
2172,6,22,96,False,True,False
2173,192,75,45,False,False,True
2174,57,93,58,True,False,False
2175,21,96,99,True,False,True
2176,61,39,57,False,False,True
2177,295,32,10,True,True,True
2178,282,58,61,True,True,False
2179,17,56,70,False,True,True
2180,11,38,76,True,True,True
2181,273,91,77,True,True,False
2182,199,75,91,False,True,False
2183,254,9,88,True,True,False
2184,142,92,96,True,True,False
2185,15,13,46,False,False,True
2186,232,49,8,True,True,True
2187,170,19,58,True,True,False
2188,55,30,40,True,False,True
2189,269,2,28,False,False,False
2190,74,18,73,False,True,False
2191,65,45,20,False,False,True
2192,25,43,86,True,False,True
2193,174,42,51,True,False,True
2194,33,59,85,False,True,True
2195,64,14,77,False,True,False
2196,45,14,4,True,True,True
2197,101,58,37,True,False,False
2198,251,74,23,True,True,False
2199,35,19,55,False,False,False
2200,253,15,76,True,False,True
2201,221,66,58,True,True,False
2202,145,56,18,False,False,False
2203,184,1,83,True,True,True
2204,174,6,81,False,True,True
2205,17,68,30,False,True,True
2206,186,28,20,True,False,True
2207,152,30,12,False,False,True
2208,130,74,53,False,True,True
2209,58,42,52,False,False,False
2210,23,10,87,False,False,False
2211,30,90,86,False,False,False
2212,278,7,93,True,True,True
2213,142,80,32,True,False,True
2214,217,2,7,True,False,True
2215,14,22,97,True,False,True
2216,47,100,78,False,False,False
2217,54,99,43,True,True,True
2218,104,43,81,True,False,True
2219,86,99,61,True,False,False
2220,291,50,67,True,False,False
2221,154,56,37,True,False,False
2222,300,67,44,False,True,True
2223,198,66,89,True,True,True
2224,284,40,18,True,True,False
2225,126,11,6,False,False,False
2226,134,46,23,False,False,False
2227,115,70,73,True,False,False
2228,211,44,16,True,False,False
2229,157,60,84,False,False,False
2230,261,24,91,False,True,True
2231,184,13,80,True,False,True
2232,204,27,52,True,False,False
2233,24,94,4,False,False,True
2234,39,18,33,False,True,True
2235,60,27,72,False,False,True
2236,149,85,55,False,True,True
2237,233,50,56,False,False,True
2238,229,37,13,True,True,True
2239,254,3,62,False,True,True
2240,224,64,79,False,False,False
2241,151,57,46,True,True,False
2242,117,57,79,True,True,False
2243,155,59,29,False,True,True
2244,3,32,63,False,False,True
2245,247,11,2,True,True,False
2246,118,55,91,True,False,True
2247,258,66,92,False,True,False
2248,194,37,56,False,True,True
2249,156,7,85,True,True,False
2250,139,70,29,False,True,True
2251,197,60,43,False,False,False
2252,250,62,74,True,True,False
2253,157,97,71,True,False,True
2254,222,1,2,True,False,False
2255,158,9,49,True,False,True
2256,14,26,88,False,False,True
2257,244,35,0,True,False,False
2258,110,52,92,True,True,False
2259,139,58,0,True,False,False
2260,16,43,21,True,True,True
2261,203,46,69,True,False,True
2262,176,97,63,True,False,True
2263,89,69,28,False,True,False
2264,50,85,21,False,True,False
2265,161,88,86,True,False,False
2266,79,94,46,False,False,False
2267,102,34,89,True,True,False
2268,240,60,96,False,False,False
2269,183,38,37,True,False,True
2270,132,43,58,False,True,False
2271,42,53,69,False,False,True
2272,278,39,80,False,True,False
2273,133,93,25,True,True,True
2274,41,45,4,True,False,False
2275,222,74,22,False,True,True
2276,72,7,1,False,True,True
2277,210,64,92,True,False,False
2278,247,23,76,True,False,False
2279,288,8,53,False,False,True
2280,234,22,21,False,False,True
2281,7,52,17,False,True,False
2282,215,68,53,True,False,False
2283,283,91,55,False,False,False
2284,189,13,73,False,True,False
2285,243,83,43,True,True,True
2286,194,73,10,False,True,True
2287,25,21,57,True,False,True
2288,271,10,1,False,True,True
2289,124,46,84,False,False,True
2290,144,79,40,False,True,True
2291,31,42,68,False,False,True
2292,134,3,56,False,False,False
2293,119,69,73,False,False,True
2294,255,71,74,False,False,False
2295,92,66,97,True,False,True
2296,180,35,15,False,False,True
2297,87,37,94,False,True,False
2298,173,74,36,True,False,False
2299,236,68,20,True,False,False
2300,144,44,52,False,True,True
2301,300,44,28,True,False,True
2302,261,91,59,False,False,True
2303,225,72,38,False,False,False
2304,191,25,34,True,True,False
2305,134,3,33,True,True,True
2306,191,72,72,False,True,True
2307,263,28,41,False,True,False
2308,67,75,39,True,False,True
2309,232,84,48,True,False,True
2310,206,41,79,True,False,True
2311,210,51,73,True,False,True
2312,109,34,50,True,False,False
2313,24,39,10,False,False,False
2314,290,95,1,False,True,False
2315,225,17,0,True,False,False
2316,45,28,10,False,True,True
2317,254,57,97,False,False,True
2318,175,17,76,True,True,True
2319,220,47,90,True,True,False
2320,268,35,11,False,False,True
2321,109,21,94,False,False,False
2322,159,50,30,True,False,False
2323,280,7,60,False,False,False
2324,158,25,58,False,True,True
2325,262,95,95,False,True,False
2326,200,83,22,True,True,True
2327,121,88,8,False,True,False
2328,171,68,62,False,False,True
2329,243,9,82,False,False,False
2330,27,34,90,False,True,True
2331,154,63,10,False,False,False
2332,115,62,41,False,False,True
2333,20,6,2,True,True,False
2334,120,48,61,True,True,False
2335,114,43,17,False,True,True
2336,297,95,84,False,False,False
2337,201,36,100,False,True,True
2338,39,34,47,True,True,True
2339,294,51,65,False,True,True
2340,178,50,88,True,True,False
2341,182,35,92,True,False,False
2342,189,42,81,True,True,False
2343,165,97,67,True,False,False
2344,154,1,5,True,False,False
2345,265,63,67,True,True,True
2346,68,22,16,True,False,False
2347,172,27,10,False,False,True
2348,67,9,96,True,False,False
2349,257,45,11,True,False,False
2350,161,100,23,False,False,False
2351,175,80,75,False,True,False
2352,101,62,27,True,True,True
2353,111,6,29,False,False,False
2354,21,65,62,False,False,True
2355,118,52,47,False,True,False
2356,248,19,31,True,False,True
2357,297,73,94,True,False,True
2358,117,9,76,True,False,True
2359,239,50,79,False,True,False
2360,252,2,6,True,True,False
2361,45,1,79,False,False,True
2362,123,95,37,True,True,False
2363,231,93,12,True,True,True
2364,193,82,74,True,True,True
2365,224,8,96,False,False,True
2366,234,11,27,True,True,False
2367,19,54,32,True,False,False
2368,3,95,75,False,True,True
2369,121,90,1,False,True,True
2370,276,11,54,False,True,False
2371,7,78,63,True,False,False
2372,119,22,33,False,False,False
2373,48,8,18,False,True,True
2374,24,75,90,False,True,True
2375,97,50,19,False,True,False
2376,277,41,43,False,True,False
2377,147,74,94,True,True,False
2378,131,20,84,False,False,False
2379,198,31,24,False,True,False
2380,32,81,52,True,True,False
2381,164,88,64,True,False,False
2382,27,94,85,False,False,False
2383,14,6,86,True,True,False
2384,172,31,30,False,False,True
2385,44,57,87,False,True,True
2386,231,57,4,True,False,False
2387,295,4,67,False,True,False
2388,216,39,44,False,False,True
2389,72,25,81,False,False,False
2390,263,36,86,True,True,True
2391,16,52,83,False,True,True
2392,204,100,73,True,False,False
2393,5,62,1,False,False,False
2394,105,34,15,False,False,False
2395,273,63,89,True,False,True
2396,142,75,28,True,True,True
2397,268,3,37,False,True,False
2398,210,29,48,False,False,False
2399,238,77,67,False,True,True
2400,209,32,51,True,True,False
2401,195,8,13,False,True,True
2402,163,1,30,False,False,False
2403,52,60,34,False,False,True
2404,64,78,13,False,False,False
2405,222,33,37,False,False,True
2406,71,43,61,False,False,False
2407,229,74,23,False,False,False
2408,141,66,73,False,True,True
2409,263,92,33,False,False,False
2410,221,53,10,False,False,True
2411,138,54,54,False,False,False
2412,254,86,18,True,True,True
2413,125,78,4,True,True,True
2414,216,41,48,False,False,False
2415,233,35,99,False,False,True
2416,119,10,5,True,True,False
2417,176,37,23,False,True,False
2418,163,39,71,True,True,False
2419,104,52,44,False,True,False
2420,256,61,35,True,True,False
2421,116,71,41,True,True,True
2422,43,90,20,False,True,True
2423,116,50,81,True,False,True
2424,289,73,43,True,False,False
2425,160,20,35,False,True,False
2426,113,1,10,True,False,True
2427,36,81,65,False,True,False
2428,195,47,76,True,False,False
2429,73,30,92,True,True,True
2430,263,1,0,False,True,False
2431,108,88,67,True,False,False
2432,139,20,78,True,True,False
2433,110,23,18,True,False,False
2434,278,48,85,True,True,True
2435,267,50,68,False,False,True
2436,272,24,15,True,False,True
2437,293,48,65,True,False,True
2438,267,4,3,True,True,False
2439,195,42,16,True,False,True
2440,140,22,89,False,True,True
2441,265,15,56,False,False,True
2442,76,12,78,True,True,False
2443,225,99,26,True,True,False
2444,287,92,77,False,True,True
2445,46,77,26,False,True,True
2446,228,70,35,True,True,False
2447,155,38,84,True,False,False
2448,270,66,26,True,True,False
2449,294,8,52,True,False,True
2450,200,41,96,False,False,False
2451,140,59,85,False,True,True
2452,295,31,43,False,True,True
2453,113,58,60,False,True,True
2454,148,51,77,False,True,False
2455,162,61,17,True,True,False
2456,120,1,57,False,True,False
2457,136,46,86,False,True,False
2458,106,29,28,True,True,True
2459,50,10,95,True,False,True
2460,139,1,100,False,True,False
2461,199,83,6,False,True,True
2462,208,38,80,False,False,False
2463,228,85,7,True,False,True
2464,48,14,33,False,True,True
2465,263,52,96,True,False,False
2466,107,51,66,False,False,False
2467,94,25,83,False,True,False
2468,170,45,62,False,False,False
2469,184,76,26,False,True,True
2470,194,54,73,True,False,True
2471,82,80,74,True,False,True
2472,205,51,100,False,True,False
2473,205,55,31,False,True,True
2474,45,37,29,False,True,True
2475,236,84,72,False,False,False
2476,229,36,19,False,False,False
2477,246,84,4,False,False,True
2478,261,34,10,False,False,True
2479,175,73,43,False,True,False
2480,89,86,57,True,False,True
2481,84,33,98,False,True,False
2482,202,86,25,True,True,True
2483,95,76,62,True,True,True
2484,297,14,21,True,False,False
2485,67,52,92,True,True,False
2486,144,66,26,False,False,True
2487,213,16,100,False,True,False
2488,152,38,62,False,False,True
2489,56,50,97,True,False,True
2490,134,81,94,False,True,False
2491,8,54,42,True,False,False
2492,204,47,23,False,False,True
2493,260,16,71,False,True,True
2494,127,74,78,False,True,True
2495,13,84,23,False,False,True
2496,86,76,36,True,False,False
2497,45,48,17,False,True,False
2498,88,38,78,True,False,False
2499,33,96,32,False,True,False
2500,70,83,57,False,True,False
2501,22,53,86,False,False,True
2502,277,82,78,True,True,True
2503,219,83,86,False,True,True
2504,159,12,45,True,False,True
2505,142,41,40,False,True,False
2506,33,39,76,False,False,False
2507,101,5,76,True,True,True
2508,3,63,35,True,True,False
2509,70,94,15,False,True,False
2510,16,96,37,False,False,False
2511,126,12,4,False,False,True
2512,106,46,1,True,True,False
2513,15,2,95,True,False,True
2514,255,28,83,False,False,True
2515,201,4,49,True,True,True
2516,22,55,88,True,False,True
2517,229,80,52,True,False,True
2518,185,74,40,True,False,True
2519,65,76,63,True,True,True
2520,198,37,72,True,False,False
2521,55,40,68,True,False,False
2522,239,91,34,True,False,True
2523,69,60,100,False,True,True
2524,177,91,32,True,False,False
2525,167,37,68,True,False,False
2526,164,53,91,True,True,True
2527,5,80,95,True,True,True
2528,137,10,42,True,True,True
2529,266,8,45,True,False,False
2530,132,84,22,False,True,False
2531,248,91,66,True,False,True
2532,236,21,98,True,True,False
2533,230,59,7,False,True,True
2534,143,50,54,False,True,False
2535,235,75,60,False,False,True
2536,141,88,66,True,False,False
2537,186,42,81,True,True,True
2538,178,26,61,True,True,True
2539,232,63,85,True,False,False
2540,250,46,97,False,False,True
2541,55,17,20,False,False,True
2542,114,46,62,True,True,True
2543,94,63,12,True,True,False
2544,202,25,64,False,True,False
2545,136,9,35,True,False,False
2546,89,5,27,True,True,False
2547,138,22,56,False,False,True
2548,228,58,100,False,False,False
2549,215,22,87,False,True,True
2550,74,96,28,False,False,False
2551,5,77,62,False,True,True
2552,92,79,39,True,True,False
2553,99,77,72,True,True,True
2554,85,22,72,True,True,True
2555,113,52,8,False,True,False
2556,95,52,100,False,True,False
2557,66,77,55,True,False,False
2558,120,48,53,True,True,True
2559,253,28,65,False,True,False
2560,300,7,41,False,False,False
2561,73,23,81,True,True,False
2562,48,2,65,True,False,False
2563,7,76,47,False,False,False
2564,230,64,28,False,True,False
2565,63,94,38,False,False,False
2566,158,80,9,False,False,False
2567,180,57,17,True,True,False
2568,219,72,14,False,True,False
2569,251,19,8,False,True,True
2570,229,97,75,True,True,False
2571,213,100,24,True,False,True
2572,126,61,20,False,False,False
2573,162,20,28,True,False,True
2574,247,87,56,False,True,True
2575,235,52,47,True,True,False
2576,54,37,34,True,True,False
2577,272,95,26,False,False,False
2578,56,16,44,True,True,False
2579,285,15,36,True,False,False
2580,103,43,80,True,True,True
2581,9,79,64,False,False,False
2582,159,36,60,False,False,True
2583,282,26,97,False,True,False
2584,60,51,58,True,False,True
2585,258,36,65,True,True,False
2586,128,70,22,True,True,True
2587,174,41,99,False,True,False
2588,227,82,88,False,False,False
2589,281,16,43,False,True,False
2590,67,23,90,True,True,True
2591,45,9,66,True,True,True
2592,159,18,77,True,False,True
2593,126,67,48,True,False,True
2594,172,78,6,False,True,False
2595,138,20,48,False,True,False
2596,264,87,56,True,False,False
2597,277,84,3,True,True,True
2598,259,77,19,False,True,False
2599,222,83,100,False,True,False
2600,151,66,16,False,True,True
2601,109,52,5,False,False,False
2602,41,37,18,True,False,False
2603,283,68,99,False,False,False
2604,81,9,56,True,False,False
2605,154,40,15,False,True,False
2606,260,56,44,False,False,False
2607,207,62,49,True,False,False
2608,68,28,4,True,True,False
2609,25,37,7,False,True,False
2610,269,40,84,False,False,False
2611,67,42,75,False,True,False
2612,50,94,39,False,False,True
2613,6,26,44,True,False,False
2614,188,57,84,True,False,True
2615,165,13,47,True,False,False
2616,36,32,74,False,False,True
2617,252,62,23,False,False,False
2618,16,39,72,True,True,True
2619,57,35,24,False,True,True
2620,149,13,80,True,True,False
2621,170,33,50,True,False,False
2622,243,21,20,True,False,True
2623,16,88,88,True,False,True
2624,242,99,54,False,False,True
2625,197,43,10,True,False,True
2626,3,88,8,True,True,True
2627,36,48,22,False,False,False
2628,259,23,36,True,False,False
2629,106,6,59,True,True,False
2630,175,7,55,False,True,False
2631,280,53,82,False,False,True
2632,14,73,62,False,False,False
2633,117,70,64,True,False,False
2634,293,99,72,False,False,True
2635,160,10,20,True,False,True
2636,40,97,97,False,True,False
2637,161,68,63,True,True,True
2638,235,92,83,False,True,True
2639,23,28,94,True,False,True
2640,100,90,74,True,True,True
2641,145,37,49,False,False,False
2642,242,51,88,False,False,True
2643,59,61,6,True,False,True
2644,148,43,66,True,False,False
2645,101,11,57,False,False,True
2646,91,67,19,False,False,False
2647,202,77,38,False,False,False
2648,254,11,75,False,False,True
2649,151,11,16,True,False,False
2650,182,97,36,True,True,False
2651,39,18,77,True,False,True
2652,98,8,96,False,True,True
2653,114,83,72,False,False,True
2654,28,52,47,True,True,False
2655,29,95,95,True,False,False
2656,24,98,67,False,True,True
2657,228,93,72,True,False,False
2658,139,25,38,False,True,True
2659,53,30,78,False,False,False
2660,266,21,50,False,True,True
2661,228,30,4,False,True,True
2662,226,5,66,True,False,True
2663,256,21,53,False,True,False
2664,122,78,71,False,False,True
2665,167,17,100,True,True,False
2666,255,92,78,True,False,True
2667,15,46,18,True,True,False
2668,40,72,98,True,False,False
2669,76,12,2,True,False,True
2670,219,45,59,True,False,False
2671,205,68,5,True,False,False
2672,234,16,31,True,False,False
2673,66,14,3,False,True,True
2674,165,42,66,False,False,True
2675,179,88,54,True,True,True
2676,148,71,43,True,True,False
2677,113,82,81,False,True,True
2678,181,86,59,False,True,False
2679,225,23,22,False,True,True
2680,87,90,10,False,False,True
2681,141,17,20,False,False,False
2682,63,78,4,True,True,False
2683,12,44,56,False,False,True
2684,28,35,7,True,True,True
2685,35,21,56,True,False,False
2686,25,66,95,True,False,True
2687,239,33,5,False,True,False
2688,133,85,14,True,False,True
2689,249,56,8,False,True,True
2690,203,43,12,True,False,True
2691,48,86,44,False,True,False
2692,235,96,68,True,False,False
2693,149,20,100,True,True,True
2694,213,17,51,False,True,False
2695,233,76,80,True,False,True
2696,107,92,67,False,False,False
2697,285,19,4,False,False,False
2698,271,46,0,False,True,False
2699,87,23,75,False,True,False
2700,231,79,73,False,False,False
2701,65,5,87,True,True,True
2702,131,22,98,True,False,False
2703,38,92,25,False,True,False
2704,158,18,82,False,True,True
2705,238,15,98,False,True,False
2706,249,6,96,False,True,False
2707,176,77,85,True,False,True
2708,79,99,22,False,False,True
2709,240,52,19,True,False,True
2710,253,75,91,True,False,False
2711,228,46,78,True,False,True
2712,72,89,41,True,True,False
2713,73,25,18,True,True,False
2714,234,88,6,False,False,True
2715,260,53,41,True,True,False
2716,17,87,74,False,False,False
2717,49,48,18,True,True,True
2718,131,4,80,True,True,False
2719,184,51,25,True,True,False
2720,197,59,26,True,False,True
2721,201,65,88,True,True,False
2722,124,17,88,False,False,True
2723,259,6,77,False,False,True
2724,109,81,12,False,True,False
2725,200,54,85,False,False,True
2726,163,65,55,True,False,False
2727,96,13,53,False,True,False
2728,15,52,71,False,False,False
2729,271,64,100,True,True,True
2730,273,84,34,False,False,False
2731,252,58,76,False,True,True
2732,290,39,95,False,False,False
2733,62,25,100,True,False,False
2734,207,36,32,True,True,False
2735,262,64,26,False,False,False
2736,42,61,39,False,False,True
2737,254,24,2,False,False,True
2738,78,75,51,False,True,True
2739,37,14,100,True,True,True
2740,191,48,56,True,True,False
2741,37,95,91,False,False,False
2742,7,72,21,False,False,True
2743,249,66,9,False,False,True
2744,54,80,91,False,True,True
2745,275,13,10,True,True,False
2746,279,57,76,False,False,True
2747,5,34,35,True,True,False
2748,273,38,97,False,False,False
2749,118,24,62,False,False,False
2750,156,94,94,False,False,False
2751,195,8,19,True,True,False
2752,215,89,17,False,True,False
2753,15,73,50,False,True,True
2754,298,74,67,False,False,False
2755,47,12,34,False,True,False
2756,91,53,69,True,True,False
2757,295,33,80,True,True,False
2758,292,59,9,False,False,False
2759,107,53,4,True,True,True
2760,166,25,67,True,True,False
2761,38,68,81,True,True,False
2762,196,13,67,True,False,True
2763,214,95,1,True,True,True
2764,298,41,74,True,True,False
2765,208,71,98,False,True,False
2766,39,30,99,False,True,False
2767,223,6,43,False,True,True
2768,180,8,0,False,False,False
2769,154,5,24,True,True,False
2770,284,48,55,False,True,True
2771,145,43,38,True,True,False
2772,63,10,31,True,False,True
2773,177,89,62,True,True,True
2774,144,68,46,False,True,True
2775,221,46,69,False,True,True
2776,248,90,15,True,True,False
2777,93,52,98,False,False,False
2778,300,45,46,True,True,False
2779,264,58,32,False,False,False
2780,102,87,87,True,True,False
2781,177,3,37,False,False,True
2782,130,7,41,True,False,False
2783,67,47,53,False,True,True
2784,172,49,24,True,True,True
2785,71,24,24,False,True,False
2786,208,68,91,True,False,False
2787,205,33,57,True,True,False
2788,94,89,87,False,False,True
2789,252,57,99,True,False,True
2790,159,56,91,True,False,True
2791,52,45,20,False,False,True
2792,121,4,83,True,True,True
2793,146,62,8,True,True,True
2794,40,75,56,False,False,False
2795,197,57,18,True,True,False
2796,174,48,44,True,True,False
2797,127,96,99,False,False,True
2798,99,15,98,False,True,False
2799,51,72,94,True,True,False
2800,241,26,14,True,True,True
2801,166,6,36,True,True,False
2802,71,46,39,False,True,True
2803,17,37,33,True,True,True
2804,265,38,78,True,False,False
2805,51,59,55,False,True,False
2806,204,83,60,False,False,True
2807,261,89,75,True,True,False
2808,121,4,51,False,False,True
2809,127,8,58,True,False,False
2810,67,61,29,True,False,False
2811,92,9,29,False,False,False
2812,148,62,88,False,False,False
2813,70,69,66,False,False,True
2814,158,24,52,True,True,False
2815,253,82,77,True,False,False
2816,179,83,25,True,True,False
2817,200,81,37,True,True,False
2818,262,27,14,True,True,False
2819,93,13,42,False,True,False
2820,36,36,57,True,True,False
2821,278,95,85,False,False,False
2822,289,72,48,True,False,False
2823,294,97,39,True,False,False
2824,90,83,79,False,True,False
2825,226,43,91,False,True,False
2826,94,42,76,False,False,True
2827,26,99,4,False,False,True
2828,202,63,51,False,False,False
2829,27,81,32,True,True,False
2830,141,98,25,True,False,False
2831,260,93,3,True,False,True
2832,80,97,10,False,False,False
2833,239,26,93,False,True,True
2834,142,97,87,True,False,False
2835,213,66,55,False,True,False
2836,160,47,19,True,False,False
2837,137,100,96,True,False,False
2838,56,66,76,True,True,False
2839,268,52,41,True,True,False
2840,256,97,19,False,False,False
2841,213,57,81,True,True,True
2842,189,33,10,False,False,True
2843,143,98,1,False,False,False
2844,87,37,41,True,True,False
2845,277,83,52,True,True,False
2846,120,64,36,False,True,True
2847,261,14,62,True,True,False
2848,70,46,92,True,True,False
2849,165,38,17,True,True,False
2850,297,72,60,False,False,True
2851,157,68,77,True,False,False
2852,267,53,68,True,False,True
2853,259,85,10,False,True,True
2854,88,11,81,True,True,False
2855,245,55,68,False,False,False
2856,207,54,39,True,True,True
2857,85,51,52,False,False,False
2858,77,72,99,True,False,True
2859,14,9,44,False,True,True
2860,263,93,34,False,False,True
2861,59,89,98,True,True,False
2862,54,73,29,True,False,True
2863,196,6,48,False,True,False
2864,298,72,100,False,True,True
2865,53,2,5,False,False,False
2866,210,71,60,True,False,True
2867,274,98,0,False,True,True
2868,195,2,80,True,True,True
2869,292,16,100,False,False,True
2870,65,50,21,True,False,False
2871,130,96,15,False,True,False
2872,155,9,26,True,True,False
2873,81,46,98,False,False,False
2874,65,75,85,False,False,False
2875,56,79,29,True,False,True
2876,234,42,68,True,False,True
2877,202,29,42,False,False,True
2878,164,53,92,False,True,False
2879,266,40,41,True,True,False
2880,276,43,55,False,False,False
2881,112,80,45,False,False,False
2882,183,55,55,True,False,True
2883,90,32,37,False,False,True
2884,176,54,11,True,False,False
2885,84,1,28,True,True,True
2886,221,14,45,False,False,False
2887,27,6,70,False,True,True
2888,166,43,82,True,True,False
2889,214,64,18,False,True,True
2890,278,21,28,False,True,True
2891,133,93,53,True,True,False
2892,222,56,93,False,True,False
2893,110,36,14,True,True,False
2894,42,51,39,False,True,False
2895,212,72,34,True,False,True
2896,271,56,67,False,True,False
2897,295,97,6,False,True,False
2898,29,82,95,False,True,False
2899,4,45,100,False,False,True
2900,156,51,89,True,False,True
2901,219,63,60,True,True,False
2902,233,74,5,True,True,True
2903,278,36,99,False,True,True
2904,90,6,87,False,True,True
2905,269,31,19,True,True,False
2906,275,86,89,False,True,False
2907,269,16,47,True,True,False
2908,36,55,97,False,True,False
2909,110,25,25,False,False,False
2910,149,12,5,True,False,True
2911,300,33,66,False,False,True
2912,257,37,8,True,True,False
2913,225,33,78,False,False,True
2914,198,16,29,False,True,True
2915,60,94,11,False,False,True
2916,204,70,76,True,True,False
2917,270,1,55,True,False,False
2918,75,9,22,False,False,True
2919,239,81,75,True,True,False
2920,296,62,91,True,True,True
2921,257,42,25,True,True,False
2922,7,36,72,False,False,False
2923,101,48,9,False,True,False
2924,281,57,36,True,False,True
2925,86,42,24,False,True,False
2926,79,31,31,True,False,True
2927,88,8,84,True,True,True
2928,36,32,0,True,False,False
2929,269,37,60,True,False,True
2930,110,53,28,True,False,False
2931,41,31,23,True,False,True
2932,60,14,25,True,False,False
2933,31,29,41,False,False,False
2934,263,35,33,False,True,False
2935,204,63,79,True,True,False
2936,116,69,26,True,True,True
2937,199,90,70,False,True,True
2938,211,38,31,True,True,False
2939,143,27,21,True,False,False
2940,189,56,49,True,False,True
2941,175,4,16,False,True,False
2942,275,79,13,False,False,True
2943,227,17,34,False,False,True
2944,20,95,13,True,True,False
2945,206,18,60,True,False,True
2946,51,71,2,True,False,True
2947,165,57,42,False,False,True
2948,37,40,9,False,True,False
2949,42,81,100,False,True,True
2950,55,69,2,False,True,False
2951,214,92,48,False,False,False
2952,55,44,12,True,True,False
2953,132,36,33,True,False,False
2954,36,25,17,True,True,True
2955,109,34,59,False,False,True
2956,151,57,59,False,False,False
2957,223,92,56,False,True,True
2958,177,53,67,False,True,False
2959,105,42,89,False,True,True
2960,228,4,64,True,False,True
2961,211,55,16,False,True,True
2962,16,98,32,True,True,False
2963,191,88,75,False,True,False
2964,296,47,80,False,True,True
2965,275,36,74,True,False,True
2966,4,8,59,False,False,False
2967,42,21,37,False,False,True
2968,206,43,39,True,False,False
2969,131,20,41,True,True,False
2970,152,41,36,False,True,False
2971,221,49,69,True,True,True
2972,222,91,60,False,True,True
2973,278,29,40,True,False,False
2974,285,42,31,True,True,False
2975,65,59,24,False,False,True
2976,196,91,84,True,True,False
2977,1,20,45,True,False,True
2978,193,60,86,True,True,False
2979,116,51,37,True,False,True
2980,287,89,71,False,True,False
2981,197,41,36,False,True,True
2982,174,13,63,True,True,False
2983,4,27,49,False,False,False
2984,18,87,94,False,True,True
2985,246,27,21,True,True,True
2986,159,99,28,False,True,False
2987,146,53,34,True,True,False
2988,205,48,4,True,True,False
2989,84,86,77,True,True,True
2990,294,43,56,False,False,False
2991,261,33,61,False,True,False
2992,172,79,55,False,False,False
2993,220,80,38,False,False,False
2994,56,11,84,True,False,False
2995,131,13,6,True,True,True
2996,210,12,71,True,False,True
2997,145,9,85,True,True,True
2998,113,27,77,True,True,False
2999,171,78,50,False,True,True
3000,114,22,23,True,True,False
