"reviewId","userId","trainingId","organisationScore","discipline","hardWorking","communication"
2619,57,35,24,false,true,true
2620,149,13,80,true,true,false
2621,170,33,50,true,false,false
2622,243,21,20,true,false,true
2623,16,88,88,true,false,true
2624,242,99,54,false,false,true
2625,197,43,10,true,false,true
2626,3,88,8,true,true,true
2627,36,48,22,false,false,false
2628,259,23,36,true,false,false
2629,106,6,59,true,true,false
2630,175,7,55,false,true,false
2631,280,53,82,false,false,true
2632,14,73,62,false,false,false
2633,117,70,64,true,false,false
2634,293,99,72,false,false,true
2635,160,10,20,true,false,true
2636,40,97,97,false,true,false
2637,161,68,63,true,true,true
2638,235,92,83,false,true,true
2639,23,28,94,true,false,true
2640,100,90,74,true,true,true
2641,145,37,49,false,false,false
2642,242,51,88,false,false,true
2643,59,61,6,true,false,true
2644,148,43,66,true,false,false
2645,101,11,57,false,false,true
2646,91,67,19,false,false,false
2647,202,77,38,false,false,false
2648,254,11,75,false,false,true
2649,151,11,16,true,false,false
2650,182,97,36,true,true,false
2651,39,18,77,true,false,true
2652,98,8,96,false,true,true
2653,114,83,72,false,false,true
2654,28,52,47,true,true,false
2655,29,95,95,true,false,false
2656,24,98,67,false,true,true
2657,228,93,72,true,false,false
2658,139,25,38,false,true,true
2659,53,30,78,false,false,false
2660,266,21,50,false,true,true
2661,228,30,4,false,true,true
2662,226,5,66,true,false,true
2663,256,21,53,false,true,false
2664,122,78,71,false,false,true
2665,167,17,100,true,true,false
2666,255,92,78,true,false,true
2667,15,46,18,true,true,false
2668,40,72,98,true,false,false
2669,76,12,2,true,false,true
2670,219,45,59,true,false,false
2671,205,68,5,true,false,false
2672,234,16,31,true,false,false
2673,66,14,3,false,true,true
2674,165,42,66,false,false,true
2675,179,88,54,true,true,true
2676,148,71,43,true,true,false
2677,113,82,81,false,true,true
2678,181,86,59,false,true,false
2679,225,23,22,false,true,true
2680,87,90,10,false,false,true
2681,141,17,20,false,false,false
2682,63,78,4,true,true,false
2683,12,44,56,false,false,true
2684,28,35,7,true,true,true
2685,35,21,56,true,false,false
2686,25,66,95,true,false,true
2687,239,33,5,false,true,false
2688,133,85,14,true,false,true
2689,249,56,8,false,true,true
2690,203,43,12,true,false,true
2691,48,86,44,false,true,false
2692,235,96,68,true,false,false
2693,149,20,100,true,true,true
2694,213,17,51,false,true,false
2695,233,76,80,true,false,true
2696,107,92,67,false,false,false
2697,285,19,4,false,false,false
2698,271,46,0,false,true,false
2699,87,23,75,false,true,false
2700,231,79,73,false,false,false
2701,65,5,87,true,true,true
2702,131,22,98,true,false,false
2703,38,92,25,false,true,false
2704,158,18,82,false,true,true
2705,238,15,98,false,true,false
2706,249,6,96,false,true,false
2707,176,77,85,true,false,true
2708,79,99,22,false,false,true
2709,240,52,19,true,false,true
2710,253,75,91,true,false,false
2711,228,46,78,true,false,true
2712,72,89,41,true,true,false
2713,73,25,18,true,true,false
2714,234,88,6,false,false,true
2715,260,53,41,true,true,false
2716,17,87,74,false,false,false
2717,49,48,18,true,true,true
2718,131,4,80,true,true,false
2719,184,51,25,true,true,false
2720,197,59,26,true,false,true
2721,201,65,88,true,true,false
2722,124,17,88,false,false,true
2723,259,6,77,false,false,true
2724,109,81,12,false,true,false
2725,200,54,85,false,false,true
2726,163,65,55,true,false,false
2727,96,13,53,false,true,false
2728,15,52,71,false,false,false
2729,271,64,100,true,true,true
2730,273,84,34,false,false,false
2731,252,58,76,false,true,true
2732,290,39,95,false,false,false
2733,62,25,100,true,false,false
2734,207,36,32,true,true,false
2735,262,64,26,false,false,false
2736,42,61,39,false,false,true
2737,254,24,2,false,false,true
2738,78,75,51,false,true,true
2739,37,14,100,true,true,true
2740,191,48,56,true,true,false
2741,37,95,91,false,false,false
2742,7,72,21,false,false,true
2743,249,66,9,false,false,true
2744,54,80,91,false,true,true
2745,275,13,10,true,true,false
2746,279,57,76,false,false,true
2747,5,34,35,true,true,false
2748,273,38,97,false,false,false
2749,118,24,62,false,false,false
2750,156,94,94,false,false,false
2751,195,8,19,true,true,false
2752,215,89,17,false,true,false
2753,15,73,50,false,true,true
2754,298,74,67,false,false,false
2755,47,12,34,false,true,false
2756,91,53,69,true,true,false
2757,295,33,80,true,true,false
2758,292,59,9,false,false,false
2759,107,53,4,true,true,true
2760,166,25,67,true,true,false
2761,38,68,81,true,true,false
2762,196,13,67,true,false,true
2763,214,95,1,true,true,true
2764,298,41,74,true,true,false
2765,208,71,98,false,true,false
2766,39,30,99,false,true,false
2767,223,6,43,false,true,true
2768,180,8,0,false,false,false
2769,154,5,24,true,true,false
2770,284,48,55,false,true,true
2771,145,43,38,true,true,false
2772,63,10,31,true,false,true
2773,177,89,62,true,true,true
2774,144,68,46,false,true,true
2775,221,46,69,false,true,true
2776,248,90,15,true,true,false
2777,93,52,98,false,false,false
2778,300,45,46,true,true,false
2779,264,58,32,false,false,false
2780,102,87,87,true,true,false
2781,177,3,37,false,false,true
2782,130,7,41,true,false,false
2783,67,47,53,false,true,true
2784,172,49,24,true,true,true
2785,71,24,24,false,true,false
2786,208,68,91,true,false,false
2787,205,33,57,true,true,false
2788,94,89,87,false,false,true
2789,252,57,99,true,false,true
2790,159,56,91,true,false,true
2791,52,45,20,false,false,true
2792,121,4,83,true,true,true
2793,146,62,8,true,true,true
2794,40,75,56,false,false,false
2795,197,57,18,true,true,false
2796,174,48,44,true,true,false
2797,127,96,99,false,false,true
2798,99,15,98,false,true,false
2799,51,72,94,true,true,false
2800,241,26,14,true,true,true
2801,166,6,36,true,true,false
2802,71,46,39,false,true,true
2803,17,37,33,true,true,true
2804,265,38,78,true,false,false
2805,51,59,55,false,true,false
2806,204,83,60,false,false,true
2807,261,89,75,true,true,false
2808,121,4,51,false,false,true
2809,127,8,58,true,false,false
2810,67,61,29,true,false,false
2811,92,9,29,false,false,false
2812,148,62,88,false,false,false
2813,70,69,66,false,false,true
2814,158,24,52,true,true,false
2815,253,82,77,true,false,false
2816,179,83,25,true,true,false
2817,200,81,37,true,true,false
2818,262,27,14,true,true,false
2819,93,13,42,false,true,false
2820,36,36,57,true,true,false
2821,278,95,85,false,false,false
2822,289,72,48,true,false,false
2823,294,97,39,true,false,false
2824,90,83,79,false,true,false
2825,226,43,91,false,true,false
2826,94,42,76,false,false,true
2827,26,99,4,false,false,true
2828,202,63,51,false,false,false
2829,27,81,32,true,true,false
2830,141,98,25,true,false,false
2831,260,93,3,true,false,true
2832,80,97,10,false,false,false
2833,239,26,93,false,true,true
2834,142,97,87,true,false,false
2835,213,66,55,false,true,false
2836,160,47,19,true,false,false
2837,137,100,96,true,false,false
2838,56,66,76,true,true,false
2839,268,52,41,true,true,false
2840,256,97,19,false,false,false
2841,213,57,81,true,true,true
2842,189,33,10,false,false,true
2843,143,98,1,false,false,false
2844,87,37,41,true,true,false
2845,277,83,52,true,true,false
2846,120,64,36,false,true,true
2847,261,14,62,true,true,false
2848,70,46,92,true,true,false
2849,165,38,17,true,true,false
2850,297,72,60,false,false,true
2851,157,68,77,true,false,false
2852,267,53,68,true,false,true
2853,259,85,10,false,true,true
2854,88,11,81,true,true,false
2855,245,55,68,false,false,false
2856,207,54,39,true,true,true
2857,85,51,52,false,false,false
2858,77,72,99,true,false,true
2859,14,9,44,false,true,true
2860,263,93,34,false,false,true
2861,59,89,98,true,true,false
2862,54,73,29,true,false,true
2863,196,6,48,false,true,false
2864,298,72,100,false,true,true
2865,53,2,5,false,false,false
2866,210,71,60,true,false,true
2867,274,98,0,false,true,true
2868,195,2,80,true,true,true
2869,292,16,100,false,false,true
2870,65,50,21,true,false,false
2871,130,96,15,false,true,false
2872,155,9,26,true,true,false
2873,81,46,98,false,false,false
2874,65,75,85,false,false,false
2875,56,79,29,true,false,true
2876,234,42,68,true,false,true
2877,202,29,42,false,false,true
2878,164,53,92,false,true,false
2879,266,40,41,true,true,false
2880,276,43,55,false,false,false
2881,112,80,45,false,false,false
2882,183,55,55,true,false,true
2883,90,32,37,false,false,true
2884,176,54,11,true,false,false
2885,84,1,28,true,true,true
2886,221,14,45,false,false,false
2887,27,6,70,false,true,true
2888,166,43,82,true,true,false
2889,214,64,18,false,true,true
2890,278,21,28,false,true,true
2891,133,93,53,true,true,false
2892,222,56,93,false,true,false
2893,110,36,14,true,true,false
2894,42,51,39,false,true,false
2895,212,72,34,true,false,true
2896,271,56,67,false,true,false
2897,295,97,6,false,true,false
2898,29,82,95,false,true,false
2899,4,45,100,false,false,true
2900,156,51,89,true,false,true
2901,219,63,60,true,true,false
2902,233,74,5,true,true,true
2903,278,36,99,false,true,true
2904,90,6,87,false,true,true
2905,269,31,19,true,true,false
2906,275,86,89,false,true,false
2907,269,16,47,true,true,false
2908,36,55,97,false,true,false
2909,110,25,25,false,false,false
2910,149,12,5,true,false,true
2911,300,33,66,false,false,true
2912,257,37,8,true,true,false
2913,225,33,78,false,false,true
2914,198,16,29,false,true,true
2915,60,94,11,false,false,true
2916,204,70,76,true,true,false
2917,270,1,55,true,false,false
2918,75,9,22,false,false,true
2919,239,81,75,true,true,false
2920,296,62,91,true,true,true
2921,257,42,25,true,true,false
2922,7,36,72,false,false,false
2923,101,48,9,false,true,false
2924,281,57,36,true,false,true
2925,86,42,24,false,true,false
2926,79,31,31,true,false,true
2927,88,8,84,true,true,true
2928,36,32,0,true,false,false
2929,269,37,60,true,false,true
2930,110,53,28,true,false,false
2931,41,31,23,true,false,true
2932,60,14,25,true,false,false
2933,31,29,41,false,false,false
2934,263,35,33,false,true,false
2935,204,63,79,true,true,false
2936,116,69,26,true,true,true
2937,199,90,70,false,true,true
2938,211,38,31,true,true,false
2939,143,27,21,true,false,false
2940,189,56,49,true,false,true
2941,175,4,16,false,true,false
2942,275,79,13,false,false,true
2943,227,17,34,false,false,true
2944,20,95,13,true,true,false
2945,206,18,60,true,false,true
2946,51,71,2,true,false,true
2947,165,57,42,false,false,true
2948,37,40,9,false,true,false
2949,42,81,100,false,true,true
2950,55,69,2,false,true,false
2951,214,92,48,false,false,false
2952,55,44,12,true,true,false
2953,132,36,33,true,false,false
2954,36,25,17,true,true,true
2955,109,34,59,false,false,true
2956,151,57,59,false,false,false
2957,223,92,56,false,true,true
2958,177,53,67,false,true,false
2959,105,42,89,false,true,true
2960,228,4,64,true,false,true
2961,211,55,16,false,true,true
2962,16,98,32,true,true,false
2963,191,88,75,false,true,false
2964,296,47,80,false,true,true
2965,275,36,74,true,false,true
2966,4,8,59,false,false,false
2967,42,21,37,false,false,true
2968,206,43,39,true,false,false
2969,131,20,41,true,true,false
2970,152,41,36,false,true,false
2971,221,49,69,true,true,true
2972,222,91,60,false,true,true
2973,278,29,40,true,false,false
2974,285,42,31,true,true,false
2975,65,59,24,false,false,true
2976,196,91,84,true,true,false
2977,1,20,45,true,false,true
2978,193,60,86,true,true,false
2979,116,51,37,true,false,true
2980,287,89,71,false,true,false
2981,197,41,36,false,true,true
2982,174,13,63,true,true,false
2983,4,27,49,false,false,false
2984,18,87,94,false,true,true
2985,246,27,21,true,true,true
2986,159,99,28,false,true,false
2987,146,53,34,true,true,false
2988,205,48,4,true,true,false
2989,84,86,77,true,true,true
2990,294,43,56,false,false,false
2991,261,33,61,false,true,false
2992,172,79,55,false,false,false
2993,220,80,38,false,false,false
2994,56,11,84,true,false,false
2995,131,13,6,true,true,true
2996,210,12,71,true,false,true
2997,145,9,85,true,true,true
2998,113,27,77,true,true,false
2999,171,78,50,false,true,true
3000,114,22,23,true,true,false
3001,214,68,48,false,true,true
3002,178,61,78,false,false,true
3003,122,71,55,true,true,false
3004,40,64,33,false,false,false
3005,299,76,12,true,false,true
3006,129,44,77,false,true,false
3007,114,26,25,false,true,false
3008,140,50,57,false,false,false
3009,262,36,68,true,false,true
3010,59,7,56,true,true,false
3011,225,56,49,true,false,true
3012,24,97,82,false,true,true
3013,266,67,26,false,true,true
3014,257,59,9,false,false,false
3015,47,17,96,false,true,true
3016,173,98,32,true,true,false
3017,193,1,93,true,true,false
3018,199,89,67,false,true,true
3019,126,77,44,false,true,false
3020,276,76,2,true,true,false
3021,133,80,19,true,true,true
3022,288,11,45,false,true,true
3023,243,43,75,true,true,false
3024,220,24,12,true,false,false
3025,204,79,52,false,false,true
3026,53,15,47,true,true,false
3027,220,63,68,false,false,true
3028,211,79,64,true,false,false
3029,281,70,100,true,false,false
3030,157,39,74,false,true,true
3031,220,22,12,false,false,true
3032,251,24,13,true,true,false
3033,159,87,93,false,true,false
3034,124,45,37,true,false,true
3035,99,62,57,false,true,true
3036,57,100,26,true,false,true
3037,110,61,34,true,false,false
3038,49,95,60,true,false,false
3039,71,23,96,true,true,true
3040,95,10,98,true,true,false
3041,30,1,60,false,false,false
3042,225,52,76,true,true,false
3043,25,36,94,false,false,true
3044,114,57,52,true,true,false
3045,191,64,62,true,true,false
3046,14,57,48,false,false,false
3047,190,26,85,false,true,false
3048,265,91,19,true,false,true
3049,166,1,98,false,false,false
3050,108,86,46,true,true,false
3051,86,9,76,false,true,false
3052,28,94,80,true,false,true
3053,169,11,65,false,false,false
3054,232,10,7,true,true,false
3055,42,7,40,false,true,true
3056,156,27,60,true,true,true
3057,176,5,55,false,false,true
3058,66,67,8,true,true,true
3059,297,81,26,false,true,true
3060,145,100,20,true,false,false
3061,98,54,99,false,true,true
3062,256,77,29,false,true,false
3063,43,39,41,true,false,true
3064,91,44,89,true,true,false
3065,121,43,88,true,true,true
3066,12,87,17,true,true,true
3067,39,34,100,false,true,true
3068,244,36,29,true,true,false
3069,158,32,76,false,false,true
3070,65,100,90,false,true,true
3071,299,21,0,false,true,true
3072,271,55,94,false,false,false
3073,273,11,22,true,false,true
3074,58,11,36,false,true,false
3075,260,98,39,false,false,false
3076,12,50,52,false,true,true
3077,275,8,68,true,false,true
3078,238,46,12,false,true,false
3079,21,54,96,false,true,false
3080,249,86,77,false,true,false
3081,268,37,79,true,true,true
3082,228,66,98,true,false,true
3083,110,6,24,false,true,false
3084,180,97,71,false,true,true
3085,155,56,4,false,false,true
3086,243,12,22,false,false,false
3087,43,39,33,false,false,false
3088,85,42,61,false,true,false
3089,76,18,82,true,false,false
3090,108,94,45,true,false,true
3091,90,72,85,true,true,false
3092,43,48,11,true,true,false
3093,255,69,6,true,false,false
3094,21,3,82,true,false,false
3095,116,34,88,true,true,true
3096,197,2,7,false,true,false
3097,207,70,56,true,false,true
3098,197,90,98,true,false,true
3099,251,76,18,true,false,true
3100,206,31,24,true,true,false
3101,91,18,54,true,true,true
3102,84,22,62,true,true,false
3103,286,22,64,true,false,false
3104,179,80,39,false,true,false
3105,32,30,99,true,false,false
3106,244,39,79,true,true,false
3107,147,6,61,false,false,true
3108,21,89,6,true,false,false
3109,62,57,48,true,false,false
3110,129,39,16,false,false,true
3111,83,6,5,true,false,true
3112,173,22,9,true,true,false
3113,263,40,97,false,false,true
3114,255,29,28,true,false,true
3115,209,37,35,true,false,false
3116,24,89,28,true,false,false
3117,142,61,83,true,false,false
3118,241,6,2,true,true,false
3119,217,53,93,false,false,false
3120,78,99,53,false,false,false
3121,139,25,76,false,true,false
3122,248,96,92,false,true,true
3123,203,30,65,false,true,false
3124,211,92,56,true,false,false
3125,28,44,35,true,false,true
3126,209,24,97,false,true,false
3127,177,89,22,true,false,true
3128,146,7,66,true,false,false
3129,246,64,47,true,false,false
3130,92,46,96,true,false,true
3131,166,44,85,false,true,false
3132,59,6,85,false,false,true
3133,299,25,31,false,true,false
3134,9,64,21,true,true,false
3135,129,32,97,false,false,false
3136,91,87,57,false,false,false
3137,152,68,45,false,false,true
3138,226,62,61,false,true,true
3139,70,44,1,false,false,true
3140,98,87,100,false,false,false
3141,160,72,71,true,true,true
3142,258,84,28,true,false,false
3143,106,32,11,true,false,true
3144,94,3,79,false,true,false
3145,43,100,26,false,true,true
3146,53,79,68,false,false,false
3147,88,81,54,true,false,true
3148,53,1,4,true,false,true
3149,251,70,42,false,true,false
3150,300,73,55,false,false,false
3151,96,58,98,true,true,false
3152,200,16,5,false,false,false
3153,212,52,18,true,true,true
3154,51,94,75,true,true,true
3155,82,49,99,true,false,true
3156,282,74,61,false,false,false
3157,195,83,8,true,true,false
3158,77,53,59,true,true,true
3159,91,67,1,true,false,false
3160,78,41,50,true,false,true
3161,189,95,54,false,true,true
3162,117,1,89,false,true,true
3163,20,33,55,true,true,false
3164,253,36,68,true,true,false
3165,29,48,96,false,false,false
3166,26,53,38,false,true,false
3167,288,72,62,false,true,true
3168,220,80,37,false,true,false
3169,260,73,43,true,true,false
3170,124,58,43,false,true,false
3171,142,26,100,false,true,false
3172,149,91,32,true,false,true
3173,252,88,13,true,true,false
3174,178,67,52,false,true,false
3175,24,36,85,false,false,false
3176,235,78,58,false,false,true
3177,47,14,83,false,true,false
3178,25,35,66,true,true,true
3179,296,54,53,false,false,true
3180,234,99,31,false,false,true
3181,42,57,55,false,true,false
3182,265,80,50,false,true,false
3183,22,63,21,false,true,false
3184,100,67,9,true,true,true
3185,51,73,66,false,false,true
3186,18,50,15,false,true,true
3187,222,2,9,true,false,true
3188,10,58,24,true,true,true
3189,201,97,26,false,true,false
3190,140,51,77,false,true,false
3191,220,30,76,false,false,false
3192,45,61,74,false,true,false
3193,281,43,60,true,false,false
3194,297,77,44,false,true,true
3195,99,8,17,true,true,true
3196,85,27,92,false,true,true
3197,130,85,76,true,false,false
3198,190,48,75,true,true,false
3199,28,88,94,false,false,false
3200,225,67,80,true,true,true
3201,13,88,56,true,false,false
3202,22,78,36,false,true,false
3203,266,63,91,false,true,true
3204,83,23,23,false,true,false
3205,254,32,69,true,true,false
3206,85,24,32,true,true,false
3207,251,50,73,false,true,false
3208,170,64,51,false,true,true
3209,135,46,34,true,true,true
3210,148,45,42,false,false,false
3211,281,59,6,false,false,true
3212,213,33,15,true,true,true
3213,262,37,14,true,false,false
3214,20,33,89,false,true,false
3215,282,38,89,true,false,true
3216,148,79,8,true,false,true
3217,186,34,75,true,true,true
3218,74,49,61,true,true,false
3219,273,41,18,false,false,true
3220,215,20,45,false,true,true
3221,296,81,70,true,true,false
3222,125,29,78,true,true,true
3223,297,87,55,false,false,false
3224,174,63,68,true,false,false
3225,128,60,9,false,true,false
3226,165,32,98,true,true,true
3227,177,38,88,false,true,true
3228,243,80,80,false,true,true
3229,69,28,86,true,true,true
3230,26,47,72,false,false,true
3231,48,13,95,false,false,false
3232,41,13,15,false,false,false
3233,261,81,82,false,true,false
3234,203,78,45,false,true,true
3235,173,12,30,true,false,true
3236,58,48,69,false,true,true
3237,164,51,26,true,false,false
3238,103,84,45,false,true,false
3239,122,77,0,true,true,true
3240,225,85,20,false,false,false
3241,232,53,10,true,true,false
3242,210,40,18,false,true,true
3243,4,15,65,false,true,true
3244,70,66,14,false,false,false
3245,10,73,75,false,true,false
3246,122,34,59,true,true,false
3247,166,9,14,true,true,false
3248,43,72,21,true,true,true
3249,81,71,16,false,false,false
3250,94,44,74,true,true,true
3251,118,48,43,true,false,false
3252,191,8,32,true,false,false
3253,59,83,12,false,true,true
3254,181,3,13,true,false,false
3255,78,6,12,true,false,false
3256,208,90,52,true,false,true
3257,113,92,15,false,true,true
3258,132,94,92,true,true,true
3259,237,86,57,true,false,false
3260,214,55,30,false,false,true
3261,169,44,87,true,false,false
3262,92,1,11,false,false,true
3263,253,51,87,true,true,false
3264,190,76,31,true,false,true
3265,120,56,41,false,false,true
3266,245,79,56,false,true,false
3267,225,3,77,true,false,false
3268,290,83,58,false,false,true
3269,81,83,81,false,true,true
3270,267,7,21,false,true,false
3271,56,98,89,false,true,true
3272,284,89,57,true,true,false
3273,24,32,86,true,true,true
3274,11,14,46,false,true,false
3275,116,54,33,true,true,true
3276,284,31,73,true,true,true
3277,88,31,43,false,true,false
3278,149,42,83,true,true,false
3279,248,15,70,false,true,true
3280,33,75,100,true,true,false
3281,202,60,19,false,true,false
3282,194,51,98,false,false,true
3283,14,73,100,true,false,false
3284,256,76,76,true,false,false
3285,98,19,80,false,true,true
3286,78,4,89,false,false,false
3287,137,37,33,true,false,false
3288,140,12,52,false,true,false
3289,85,39,47,false,false,false
3290,35,70,29,false,false,false
3291,182,72,31,false,false,false
3292,197,21,88,true,true,false
3293,150,27,80,false,false,false
3294,185,50,3,true,false,true
3295,142,2,53,true,true,true
3296,105,31,61,true,false,true
3297,39,47,46,false,true,false
3298,197,51,60,true,false,true
3299,257,86,35,true,false,false
3300,149,27,96,true,true,false
3301,236,50,51,false,false,false
3302,196,17,18,false,false,false
3303,157,44,42,true,false,true
3304,249,46,91,false,false,false
3305,267,58,6,false,true,false
3306,201,35,42,true,true,false
3307,293,5,18,true,true,false
3308,47,62,1,true,false,true
3309,139,10,41,true,true,true
3310,76,60,92,true,false,true
3311,192,26,1,false,true,true
3312,108,58,58,false,false,false
3313,151,100,21,false,false,false
3314,170,4,90,true,true,false
3315,106,35,4,true,true,true
3316,166,62,38,true,true,true
3317,24,55,89,false,true,false
3318,27,32,74,true,true,false
3319,164,39,1,true,true,false
3320,129,96,80,false,true,true
3321,62,14,31,true,true,true
3322,202,66,35,true,false,false
3323,247,37,24,true,false,false
3324,257,88,56,true,false,false
3325,98,56,87,true,true,true
3326,159,46,13,true,true,true
3327,174,50,53,true,true,true
3328,277,95,61,false,false,true
3329,181,19,60,true,false,true
3330,126,69,70,false,false,true
3331,146,34,0,true,true,false
3332,19,99,84,false,false,true
3333,161,54,7,false,false,false
3334,228,81,56,false,true,true
3335,222,24,65,true,false,true
3336,57,5,81,true,true,false
3337,205,6,60,false,true,true
3338,268,60,83,false,false,true
3339,144,69,58,true,false,true
3340,217,1,0,false,true,true
3341,81,39,15,false,true,false
3342,278,70,24,true,true,true
3343,271,78,90,true,false,true
3344,205,26,67,true,false,false
3345,133,51,10,true,true,true
3346,42,36,15,true,true,true
3347,246,41,78,true,true,false
3348,276,39,68,true,true,false
3349,131,25,2,false,true,true
3350,299,39,51,true,false,true
3351,240,85,56,false,true,true
3352,225,81,28,true,true,false
3353,136,2,30,true,true,false
3354,126,82,90,true,true,true
3355,208,57,8,false,false,false
3356,182,92,85,false,true,false
3357,38,16,66,false,false,true
3358,161,25,75,true,false,false
3359,124,97,94,false,true,false
3360,147,99,69,false,false,true
3361,101,14,77,true,false,false
3362,296,54,36,false,true,true
3363,40,71,34,false,false,true
3364,217,48,75,false,false,false
3365,192,58,14,false,true,true
3366,108,96,6,false,true,true
3367,57,51,42,true,true,false
3368,50,33,27,false,false,false
3369,235,83,75,true,true,true
3370,6,48,36,false,true,true
3371,233,25,74,true,false,false
3372,54,56,66,false,true,true
3373,30,95,70,false,true,false
3374,261,32,62,true,false,true
3375,166,27,50,false,false,false
3376,56,88,32,true,false,false
3377,166,88,91,false,false,true
3378,2,80,88,false,false,false
3379,280,38,57,false,true,false
3380,53,46,29,false,false,true
3381,128,8,9,true,false,true
3382,221,48,40,false,false,false
3383,27,19,19,false,false,false
3384,258,35,58,false,true,true
3385,181,19,98,true,false,false
3386,213,3,82,true,true,false
3387,183,89,72,true,true,false
3388,98,39,5,true,true,true
3389,34,31,5,true,false,false
3390,136,21,12,true,false,true
3391,112,5,70,true,true,false
3392,292,91,66,false,true,true
3393,84,100,36,true,true,false
3394,234,67,26,true,true,false
3395,284,24,27,true,false,false
3396,237,88,43,true,true,true
3397,174,25,92,true,false,true
3398,225,15,44,true,true,false
3399,135,36,80,false,false,false
3400,199,32,20,true,false,true
3401,226,79,41,false,false,false
3402,299,12,19,true,true,false
3403,92,83,80,true,false,true
3404,220,63,53,true,true,false
3405,104,37,95,true,false,false
3406,102,57,62,true,false,false
3407,68,54,11,true,true,false
3408,198,56,17,false,false,true
3409,122,2,52,false,false,false
3410,182,9,1,true,true,true
3411,210,48,94,false,false,true
3412,283,8,66,false,false,true
3413,75,73,64,true,false,true
3414,171,36,13,true,false,true
3415,146,42,58,false,true,true
3416,24,48,28,true,true,false
3417,272,99,86,true,false,false
3418,216,15,34,false,true,false
3419,270,22,79,false,true,true
3420,295,70,89,false,true,false
3421,264,1,15,true,false,true
3422,209,74,63,true,true,false
3423,246,83,31,true,false,true
3424,61,30,80,true,false,false
3425,49,12,96,true,true,true
3426,225,46,4,true,false,false
3427,258,48,48,true,false,false
3428,118,60,6,true,true,false
3429,226,57,50,true,false,false
3430,19,9,10,false,false,false
3431,171,89,100,false,true,true
3432,276,61,85,true,false,true
3433,208,69,23,true,false,true
3434,44,24,18,true,false,true
3435,273,55,5,true,true,true
3436,4,29,5,true,false,true
3437,208,56,21,false,false,true
3438,203,88,66,true,true,false
3439,226,76,1,true,false,true
3440,119,10,22,true,true,false
3441,262,10,64,false,true,true
3442,293,81,18,true,false,true
3443,165,32,22,true,true,true
3444,20,59,27,true,false,true
3445,281,8,96,false,true,true
3446,156,91,78,true,true,false
3447,214,46,59,true,true,false
3448,196,23,65,false,false,false
3449,257,19,45,false,false,true
3450,149,95,3,true,true,false
3451,192,35,79,true,true,false
3452,64,37,41,false,false,true
3453,155,42,16,false,true,false
3454,110,53,37,true,true,true
3455,41,7,56,true,true,false
3456,15,48,36,false,false,false
3457,195,76,12,true,true,true
3458,115,40,80,false,false,true
3459,260,58,35,true,false,true
3460,31,47,95,true,false,false
3461,111,57,96,false,false,false
3462,126,55,67,true,false,true
3463,267,97,30,true,false,false
3464,5,79,3,false,false,true
3465,214,4,68,false,false,false
3466,187,13,75,false,true,true
3467,142,55,82,false,false,true
3468,71,42,48,false,true,true
3469,148,91,64,true,false,true
3470,27,85,13,true,false,true
3471,72,16,42,true,false,false
3472,40,43,4,true,false,true
3473,123,57,72,false,true,false
3474,215,64,59,true,false,true
3475,77,50,40,false,true,false
3476,93,30,62,false,true,false
3477,8,9,48,true,true,true
3478,97,49,8,false,false,true
3479,124,71,29,true,false,false
3480,77,43,2,true,false,false
3481,110,87,71,true,false,false
3482,196,88,0,false,true,false
3483,265,97,83,false,true,false
3484,47,42,47,false,false,true
3485,256,2,99,true,false,true
3486,31,87,65,false,false,true
3487,185,50,16,true,false,true
3488,141,94,38,false,false,true
3489,296,20,76,false,true,true
3490,221,72,4,true,false,false
3491,13,74,75,false,false,false
3492,130,7,99,true,true,false
3493,198,7,84,true,false,false
3494,94,15,71,false,false,false
3495,179,3,7,true,false,true
3496,44,46,76,true,false,false
3497,156,2,61,false,true,true
3498,52,78,4,false,false,true
3499,120,88,28,false,true,true
3500,139,65,99,false,true,true
3501,50,78,3,true,false,true
3502,103,63,94,true,true,true
3503,90,20,37,false,false,true
3504,265,93,0,true,false,false
3505,83,28,54,true,true,true
3506,66,56,12,false,true,true
3507,83,5,42,false,false,false
3508,86,54,41,false,false,true
3509,120,60,11,true,true,true
3510,44,45,54,false,false,false
3511,280,53,91,true,true,false
3512,50,40,53,false,false,true
3513,174,73,27,false,true,false
3514,5,19,10,false,false,false
3515,150,48,47,true,false,false
3516,189,62,54,true,false,true
3517,104,90,13,false,false,false
3518,269,20,88,false,false,true
3519,170,67,97,true,false,false
3520,265,12,40,false,false,false
3521,287,85,97,false,true,true
3522,39,31,1,false,false,false
3523,63,68,12,true,false,true
3524,121,78,98,false,true,true
3525,233,18,59,true,false,false
3526,21,99,7,true,true,false
3527,49,25,21,false,true,true
3528,161,23,1,false,false,false
3529,99,40,40,true,true,true
3530,53,31,85,false,false,true
3531,189,41,26,false,false,true
3532,255,80,58,true,false,true
3533,100,49,82,false,false,true
3534,290,45,53,true,true,true
3535,136,61,96,false,true,true
3536,214,98,80,false,true,false
3537,40,55,79,false,false,false
3538,173,13,56,true,false,true
3539,183,90,98,true,true,true
3540,270,50,1,true,false,true
3541,2,7,14,true,false,false
3542,52,14,23,false,true,true
3543,119,94,38,false,true,false
3544,218,82,79,false,false,true
3545,180,35,96,true,false,true
3546,206,39,40,true,true,true
3547,145,21,5,false,false,false
3548,88,41,30,false,true,true
3549,218,94,17,true,false,true
